0.96462	0.96746	0.94830	0.78747	0.91093	0.94346	0.87886	0.33174	0.49184	0.81342	0.96514	0.17136	0.32631	0.87197	0.96678	0.48012	0.96415	0.94484	0.95999	0.07057	0.64893	0.93043	0.96389	0.76929	0.59152	0.96522	0.66759	0.86491	0.21588	0.81030	0.77963	0.96405	0.96733	0.70712	0.09395	0.03352	0.93407	0.95111	0.82503	0.53476	0.09650	0.26608	0.56564
0.98165	0.98505	0.96585	0.79935	0.92588	0.96263	0.89531	0.34762	0.50715	0.83061	0.98001	0.18508	0.33761	0.88709	0.98255	0.49268	0.98186	0.95906	0.97544	0.07403	0.66498	0.94603	0.97825	0.78452	0.60716	0.97967	0.68241	0.88124	0.22590	0.82739	0.79662	0.97871	0.98217	0.72314	0.10106	0.02676	0.95027	0.96556	0.84208	0.54594	0.10580	0.28083	0.58074
0.80052	0.80319	0.78633	0.65308	0.75563	0.78755	0.72500	0.25918	0.39606	0.66951	0.80039	0.12325	0.25711	0.71976	0.80292	0.38776	0.80198	0.78256	0.79558	0.04435	0.52915	0.76987	0.80077	0.63201	0.48042	0.80138	0.54623	0.71329	0.16305	0.66663	0.64010	0.80187	0.80318	0.57942	0.06124	0.02431	0.77312	0.78790	0.67926	0.43502	0.06172	0.20353	0.45879
0.94580	0.94608	0.93180	0.76899	0.88989	0.93161	0.84389	0.27316	0.44375	0.77449	0.94138	0.10995	0.27886	0.83866	0.94680	0.43782	0.94746	0.91866	0.93427	0.03275	0.60353	0.90022	0.94444	0.73123	0.54473	0.94464	0.62683	0.82796	0.16594	0.77121	0.73721	0.94645	0.94598	0.66710	0.04538	0.02602	0.90551	0.92469	0.78720	0.49760	0.04206	0.20621	0.52219
0.97473	0.97570	0.96132	0.79285	0.91723	0.95828	0.87719	0.30614	0.47498	0.80845	0.97100	0.14047	0.30550	0.87061	0.97514	0.46555	0.97521	0.94878	0.96482	0.05043	0.63679	0.93189	0.97209	0.76342	0.57733	0.97282	0.65789	0.86159	0.19150	0.80512	0.77192	0.97328	0.97461	0.69903	0.06802	0.02994	0.93679	0.95499	0.82079	0.52359	0.06745	0.23804	0.55283
0.82802	0.82432	0.82154	0.67244	0.77578	0.82331	0.72967	0.22460	0.37838	0.66836	0.81879	0.08215	0.23451	0.72535	0.82573	0.37408	0.82962	0.79690	0.81140	0.02021	0.51680	0.78045	0.82325	0.62942	0.46524	0.82295	0.54005	0.71549	0.13396	0.66506	0.63446	0.82660	0.82441	0.57493	0.02890	0.01971	0.78646	0.80135	0.67980	0.42824	0.02456	0.16617	0.44701
0.91349	0.90987	0.90486	0.74267	0.85700	0.90470	0.80708	0.25181	0.42052	0.73903	0.90472	0.09543	0.26320	0.80268	0.91160	0.41655	0.91480	0.88142	0.89678	0.02692	0.57308	0.86303	0.90936	0.69731	0.51641	0.90912	0.59839	0.79138	0.15299	0.73577	0.70213	0.91248	0.91048	0.63681	0.03700	0.02439	0.86923	0.88653	0.75195	0.47628	0.03254	0.18777	0.49637
0.95305	0.95095	0.94173	0.77398	0.89474	0.94182	0.84386	0.26302	0.43837	0.77292	0.94539	0.09840	0.27244	0.83893	0.95221	0.43366	0.95475	0.92132	0.93743	0.02557	0.59911	0.90189	0.94986	0.72928	0.53964	0.94970	0.62438	0.82727	0.15777	0.76948	0.73435	0.95262	0.95097	0.66494	0.03621	0.02338	0.90805	0.92706	0.78611	0.49537	0.03164	0.19550	0.51823
0.94372	0.94115	0.93219	0.76876	0.88699	0.93160	0.83451	0.25968	0.43408	0.76405	0.93632	0.09783	0.27187	0.83052	0.94326	0.43076	0.94541	0.91250	0.92807	0.02878	0.59240	0.89290	0.94141	0.72162	0.53385	0.94104	0.61853	0.81843	0.15837	0.76069	0.72582	0.94441	0.94216	0.65821	0.03856	0.02918	0.89906	0.91818	0.77732	0.49286	0.03341	0.19350	0.51305
0.92130	0.91904	0.91000	0.74897	0.86522	0.90945	0.81408	0.24935	0.42022	0.74498	0.91382	0.08985	0.26023	0.80992	0.92069	0.41672	0.92315	0.89041	0.90590	0.02167	0.57618	0.87120	0.91885	0.70309	0.51853	0.91841	0.60137	0.79817	0.14881	0.74167	0.70738	0.92164	0.91951	0.64059	0.03115	0.02295	0.87724	0.89608	0.75789	0.47731	0.02610	0.18404	0.49790
0.93763	0.93735	0.92635	0.76008	0.88013	0.92707	0.83631	0.27294	0.44069	0.76807	0.93118	0.11074	0.27605	0.83020	0.93692	0.43349	0.93934	0.90857	0.92461	0.03149	0.59880	0.89098	0.93386	0.72428	0.54040	0.93413	0.62093	0.82024	0.16408	0.76481	0.73123	0.93592	0.93577	0.66133	0.04462	0.02283	0.89647	0.91447	0.78054	0.49158	0.04208	0.20611	0.51787
0.82820	0.82386	0.82063	0.67486	0.77704	0.81958	0.72745	0.21713	0.37312	0.66442	0.81913	0.07475	0.23187	0.72463	0.82632	0.37200	0.82998	0.79767	0.81156	0.01831	0.51233	0.78031	0.82494	0.62713	0.46060	0.82411	0.53720	0.71338	0.13033	0.66160	0.63032	0.82822	0.82515	0.57216	0.02534	0.02431	0.78632	0.80239	0.67667	0.42822	0.01984	0.15901	0.44275
0.95890	0.95627	0.94797	0.77943	0.90022	0.94804	0.84764	0.26277	0.43986	0.77606	0.95069	0.09758	0.27377	0.84304	0.95781	0.43583	0.96066	0.92634	0.94246	0.02630	0.60121	0.90651	0.95567	0.73247	0.54147	0.95535	0.62721	0.83095	0.15836	0.77260	0.73708	0.95864	0.95656	0.66788	0.03631	0.02601	0.91283	0.93207	0.78947	0.49843	0.03130	0.19507	0.52030
0.84335	0.84252	0.83468	0.68647	0.79193	0.83180	0.75423	0.25572	0.40389	0.69429	0.83729	0.11177	0.25765	0.74890	0.84221	0.39681	0.84413	0.81739	0.83173	0.03855	0.54417	0.80264	0.83950	0.65474	0.49242	0.83968	0.56376	0.74081	0.15751	0.69130	0.66204	0.84127	0.84133	0.59964	0.05160	0.02885	0.80756	0.82253	0.70514	0.44809	0.04987	0.19649	0.47137
0.94492	0.94356	0.93386	0.76812	0.88761	0.93386	0.84048	0.27132	0.44229	0.77114	0.93821	0.10914	0.27849	0.83523	0.94432	0.43659	0.94638	0.91513	0.93090	0.03410	0.60063	0.89674	0.94167	0.72781	0.54208	0.94180	0.62459	0.82440	0.16560	0.76786	0.73374	0.94414	0.94327	0.66467	0.04588	0.02861	0.90249	0.92081	0.78403	0.49653	0.04229	0.20472	0.52025
0.94271	0.93938	0.93207	0.76740	0.88535	0.93105	0.83189	0.25550	0.43069	0.76084	0.93428	0.09367	0.26903	0.82806	0.94153	0.42811	0.94446	0.91040	0.92600	0.02575	0.58902	0.89070	0.93980	0.71865	0.53036	0.93926	0.61563	0.81563	0.15505	0.75766	0.72250	0.94287	0.94036	0.65547	0.03514	0.02712	0.89706	0.91600	0.77446	0.49066	0.02984	0.18935	0.50988
0.94673	0.94393	0.93578	0.76973	0.88899	0.93450	0.83747	0.25973	0.43467	0.76656	0.93901	0.09676	0.27103	0.83304	0.94577	0.43089	0.94816	0.91516	0.93091	0.02627	0.59404	0.89567	0.94373	0.72369	0.53505	0.94347	0.61988	0.82110	0.15689	0.76326	0.72828	0.94650	0.94469	0.65995	0.03641	0.02528	0.90184	0.92074	0.77992	0.49286	0.03152	0.19301	0.51399
0.83653	0.83223	0.82909	0.68150	0.78480	0.82842	0.73538	0.22113	0.37826	0.67189	0.82743	0.07753	0.23556	0.73235	0.83458	0.37681	0.83827	0.80583	0.81984	0.02007	0.51858	0.78843	0.83304	0.63414	0.46640	0.83231	0.54350	0.72113	0.13320	0.66906	0.63757	0.83632	0.83341	0.57878	0.02731	0.02523	0.79447	0.81052	0.68424	0.43329	0.02194	0.16247	0.44839
0.91833	0.91653	0.90645	0.74925	0.86420	0.90635	0.81619	0.26352	0.43062	0.74873	0.91272	0.10731	0.27340	0.81202	0.91853	0.42626	0.91967	0.89009	0.90499	0.03635	0.58357	0.87188	0.91671	0.70733	0.52707	0.91664	0.60813	0.80106	0.16386	0.74541	0.71236	0.91941	0.91790	0.64622	0.04771	0.03151	0.87737	0.89555	0.76130	0.48559	0.04371	0.19970	0.50617
0.98702	0.98889	0.97281	0.80341	0.92964	0.96970	0.89563	0.33921	0.50215	0.82968	0.98350	0.17505	0.33160	0.88771	0.98683	0.48883	0.98722	0.96174	0.97834	0.06871	0.66155	0.94765	0.98286	0.78341	0.60301	0.98399	0.68013	0.88103	0.21868	0.82628	0.79469	0.98368	0.98629	0.72117	0.09348	0.02794	0.95227	0.96818	0.84133	0.54356	0.09685	0.27172	0.57708
0.98866	0.98808	0.97882	0.80257	0.92792	0.97387	0.89025	0.32067	0.48838	0.82233	0.98207	0.15392	0.31614	0.88254	0.98643	0.47659	0.98820	0.95951	0.97634	0.05683	0.65036	0.94363	0.98262	0.77576	0.59065	0.98352	0.67023	0.87460	0.20166	0.81875	0.78595	0.98371	0.98567	0.71196	0.07689	0.02896	0.94886	0.96569	0.83428	0.53326	0.07786	0.25192	0.56544
0.92066	0.92089	0.91000	0.74682	0.86501	0.91083	0.82726	0.28351	0.44485	0.76166	0.91619	0.12625	0.28387	0.82051	0.92042	0.43565	0.92139	0.89480	0.91019	0.04330	0.59808	0.87891	0.91677	0.71827	0.54143	0.91777	0.61869	0.81199	0.17511	0.75850	0.72677	0.91847	0.91984	0.65761	0.05863	0.02580	0.88377	0.90016	0.77359	0.49108	0.05770	0.21870	0.51868
0.74979	0.74991	0.74355	0.60780	0.70275	0.74474	0.67472	0.23771	0.36573	0.62314	0.74405	0.10895	0.23347	0.66844	0.74807	0.35635	0.75100	0.72673	0.74013	0.03656	0.49034	0.71545	0.74440	0.58610	0.44420	0.74505	0.50564	0.66305	0.14449	0.62033	0.59517	0.74601	0.74725	0.53785	0.05047	0.02258	0.71954	0.73136	0.63214	0.39967	0.05070	0.18438	0.42402
0.94062	0.93752	0.93134	0.76445	0.88248	0.93179	0.83188	0.26139	0.43424	0.76233	0.93194	0.10009	0.27142	0.82700	0.93894	0.42943	0.94206	0.90791	0.92386	0.02900	0.59149	0.88892	0.93643	0.71910	0.53315	0.93630	0.61681	0.81561	0.15854	0.75880	0.72431	0.93956	0.93771	0.65645	0.03929	0.02667	0.89523	0.91329	0.77528	0.49032	0.03474	0.19522	0.51236
0.97183	0.97040	0.96097	0.78959	0.91238	0.95868	0.86600	0.28561	0.45917	0.79562	0.96456	0.11920	0.29015	0.86005	0.97054	0.45206	0.97277	0.94103	0.95747	0.03825	0.62144	0.92269	0.96769	0.75077	0.56151	0.96787	0.64483	0.84959	0.17489	0.79218	0.75764	0.96976	0.96941	0.68620	0.05186	0.02833	0.92856	0.94696	0.80849	0.51230	0.04903	0.21718	0.53859
0.78017	0.77958	0.77187	0.63318	0.73207	0.77359	0.69496	0.22431	0.36467	0.63814	0.77407	0.08894	0.22791	0.69001	0.77941	0.35892	0.78214	0.75508	0.76871	0.02460	0.49642	0.74098	0.77658	0.60098	0.44763	0.77667	0.51562	0.68201	0.13344	0.63541	0.60738	0.77877	0.77830	0.54928	0.03478	0.02123	0.74579	0.75981	0.64859	0.40780	0.03220	0.16853	0.42847
0.75097	0.74549	0.74616	0.61371	0.70440	0.74458	0.65792	0.19605	0.33829	0.60041	0.74143	0.06839	0.21282	0.65603	0.74842	0.33856	0.75251	0.72201	0.73440	0.01981	0.46312	0.70662	0.74728	0.56694	0.41652	0.74633	0.48716	0.64558	0.11994	0.59808	0.56968	0.75075	0.74739	0.51848	0.02566	0.02707	0.71236	0.72593	0.61203	0.39049	0.02036	0.14410	0.40068
0.87509	0.87437	0.86586	0.71243	0.82216	0.86190	0.78487	0.27154	0.42370	0.72290	0.86932	0.12304	0.27272	0.77916	0.87391	0.41605	0.87546	0.84926	0.86392	0.04493	0.56853	0.83440	0.87106	0.68224	0.51513	0.87143	0.58828	0.77102	0.16940	0.72003	0.69005	0.87251	0.87315	0.62542	0.05962	0.03081	0.83927	0.85461	0.73423	0.46865	0.05856	0.21046	0.49315
0.98516	0.98525	0.97110	0.80166	0.92664	0.97025	0.87822	0.28364	0.46125	0.80597	0.98016	0.11359	0.28960	0.87273	0.98597	0.45530	0.98671	0.95643	0.97270	0.03674	0.62774	0.93675	0.98354	0.76103	0.56650	0.98377	0.65187	0.86141	0.17252	0.80249	0.76697	0.98555	0.98501	0.69385	0.04816	0.03460	0.94231	0.96270	0.81903	0.51747	0.04382	0.21376	0.54317
0.94175	0.94006	0.93082	0.76636	0.88492	0.93004	0.83819	0.27039	0.44120	0.76898	0.93576	0.10908	0.27819	0.83294	0.94143	0.43554	0.94263	0.91272	0.92825	0.03673	0.59894	0.89417	0.93883	0.72579	0.54062	0.93918	0.62311	0.82216	0.16591	0.76563	0.73177	0.94123	0.94067	0.66267	0.04752	0.03301	0.89981	0.91807	0.78171	0.49554	0.04331	0.20417	0.51886
0.98884	0.99005	0.97339	0.80319	0.93015	0.97282	0.88324	0.28528	0.46287	0.81071	0.98469	0.11329	0.28890	0.87726	0.99014	0.45618	0.99069	0.96111	0.97762	0.03318	0.63132	0.94156	0.98760	0.76526	0.56948	0.98790	0.65454	0.86623	0.17121	0.80727	0.77166	0.98923	0.98919	0.69715	0.04554	0.02923	0.94690	0.96766	0.82369	0.51797	0.04173	0.21452	0.54543
0.98815	0.98701	0.97500	0.80407	0.92892	0.97470	0.87765	0.27859	0.45874	0.80462	0.98187	0.10836	0.28716	0.87253	0.98830	0.45367	0.98980	0.95745	0.97384	0.03367	0.62531	0.93725	0.98605	0.75973	0.56387	0.98605	0.65072	0.86061	0.16932	0.80105	0.76501	0.98851	0.98725	0.69259	0.04433	0.03285	0.94320	0.96356	0.81799	0.51704	0.03941	0.20874	0.54128
0.81180	0.80670	0.80488	0.66357	0.76218	0.80286	0.71169	0.21129	0.36498	0.64930	0.80248	0.07282	0.22906	0.70977	0.80982	0.36562	0.81352	0.78169	0.79493	0.02155	0.50070	0.76443	0.80886	0.61365	0.45022	0.80784	0.52623	0.69811	0.12924	0.64681	0.61594	0.81227	0.80873	0.56025	0.02724	0.03111	0.77044	0.78625	0.66178	0.42181	0.02114	0.15492	0.43316
0.97805	0.97861	0.96460	0.79438	0.91937	0.96560	0.87429	0.28922	0.46308	0.80361	0.97286	0.12054	0.29167	0.86795	0.97836	0.45542	0.97979	0.94950	0.96600	0.03879	0.62777	0.93096	0.97540	0.75825	0.56710	0.97583	0.65037	0.85766	0.17596	0.80010	0.76537	0.97728	0.97738	0.69215	0.05215	0.03076	0.93633	0.95579	0.81626	0.51560	0.04921	0.21975	0.54344
0.99019	0.99180	0.97503	0.80585	0.93228	0.97429	0.88930	0.30257	0.47610	0.81847	0.98696	0.13286	0.30358	0.88297	0.99153	0.46792	0.99154	0.96417	0.98042	0.04722	0.64222	0.94593	0.98876	0.77303	0.58125	0.98938	0.66424	0.87300	0.18733	0.81505	0.78061	0.99016	0.99096	0.70623	0.06231	0.03544	0.95083	0.97070	0.83109	0.52802	0.06015	0.23277	0.55659
0.96859	0.96634	0.95646	0.78803	0.90993	0.95576	0.85679	0.26440	0.44349	0.78431	0.96131	0.09707	0.27546	0.85227	0.96820	0.43966	0.97024	0.93684	0.95296	0.02714	0.60724	0.91640	0.96627	0.74045	0.54675	0.96600	0.63340	0.83992	0.15910	0.78078	0.74489	0.96902	0.96708	0.67443	0.03631	0.02992	0.92258	0.94272	0.79770	0.50307	0.03061	0.19583	0.52513
0.96647	0.96506	0.95309	0.78603	0.90845	0.95286	0.85584	0.26449	0.44293	0.78361	0.95996	0.09707	0.27464	0.85127	0.96670	0.43883	0.96840	0.93560	0.95173	0.02554	0.60679	0.91531	0.96480	0.73978	0.54636	0.96454	0.63257	0.83908	0.15849	0.78009	0.74429	0.96740	0.96558	0.67364	0.03538	0.02687	0.92135	0.94165	0.79690	0.50190	0.03000	0.19591	0.52452
0.97856	0.97994	0.96487	0.79396	0.91977	0.96537	0.87745	0.29449	0.46664	0.80723	0.97409	0.12532	0.29430	0.87064	0.97902	0.45793	0.98017	0.95124	0.96775	0.04037	0.63178	0.93322	0.97582	0.76156	0.57103	0.97646	0.65321	0.86090	0.17880	0.80380	0.76943	0.97729	0.97814	0.69527	0.05482	0.02977	0.93829	0.95768	0.81968	0.51713	0.05267	0.22471	0.54664
0.97798	0.97815	0.96516	0.79617	0.91980	0.96503	0.87512	0.29438	0.46716	0.80488	0.97291	0.12726	0.29762	0.86912	0.97819	0.45977	0.97930	0.94990	0.96606	0.04611	0.63047	0.93159	0.97540	0.76000	0.57031	0.97585	0.65324	0.85886	0.18250	0.80143	0.76708	0.97732	0.97742	0.69458	0.05962	0.03765	0.93687	0.95609	0.81754	0.51987	0.05678	0.22563	0.54669
0.97973	0.97904	0.96562	0.79629	0.92099	0.96519	0.86947	0.27152	0.45118	0.79659	0.97377	0.10150	0.27989	0.86443	0.98024	0.44632	0.98164	0.94936	0.96576	0.02690	0.61762	0.92908	0.97812	0.75194	0.55632	0.97801	0.64287	0.85245	0.16244	0.79304	0.75699	0.98049	0.97914	0.68472	0.03756	0.02659	0.93501	0.95558	0.80989	0.50949	0.03259	0.20178	0.53375
0.97863	0.97594	0.96676	0.79690	0.91949	0.96559	0.86530	0.26831	0.44911	0.79204	0.97092	0.10008	0.28055	0.86102	0.97799	0.44575	0.98022	0.94630	0.96245	0.02980	0.61381	0.92570	0.97616	0.74814	0.55294	0.97581	0.64058	0.84836	0.16309	0.78858	0.75234	0.97904	0.97688	0.68188	0.03919	0.03213	0.93201	0.95222	0.80575	0.51003	0.03351	0.19944	0.53134
0.97871	0.97802	0.96475	0.79674	0.92064	0.96429	0.87013	0.27725	0.45542	0.79790	0.97319	0.10871	0.28553	0.86516	0.97935	0.45036	0.98038	0.94911	0.96527	0.03343	0.62047	0.92922	0.97724	0.75351	0.55968	0.97725	0.64557	0.85344	0.16882	0.79437	0.75878	0.97963	0.97843	0.68698	0.04468	0.03112	0.93499	0.95523	0.81110	0.51309	0.04007	0.20817	0.53708
0.96905	0.96836	0.95632	0.78809	0.91093	0.95586	0.86341	0.27907	0.45412	0.79243	0.96355	0.11224	0.28527	0.85784	0.96930	0.44787	0.97033	0.93995	0.95603	0.03608	0.61724	0.92080	0.96668	0.74792	0.55708	0.96700	0.64130	0.84686	0.17001	0.78892	0.75409	0.96885	0.96839	0.68233	0.04765	0.03193	0.92642	0.94584	0.80530	0.50906	0.04356	0.21052	0.53433
0.98896	0.98993	0.97389	0.80353	0.93031	0.97335	0.88395	0.28914	0.46598	0.81188	0.98469	0.11805	0.29259	0.87796	0.99005	0.45894	0.99067	0.96114	0.97761	0.03614	0.63341	0.94197	0.98742	0.76644	0.57189	0.98778	0.65661	0.86716	0.17524	0.80842	0.77308	0.98912	0.98918	0.69894	0.04949	0.02896	0.94732	0.96762	0.82483	0.52042	0.04623	0.21880	0.54790
0.83982	0.83499	0.83344	0.68472	0.78756	0.83287	0.73815	0.22452	0.38172	0.67501	0.83022	0.08113	0.23877	0.73495	0.83743	0.37973	0.84124	0.80832	0.82244	0.02408	0.52164	0.79095	0.83568	0.63688	0.46954	0.83507	0.54661	0.72392	0.13660	0.67198	0.64062	0.83918	0.83628	0.58167	0.03109	0.02928	0.79709	0.81285	0.68714	0.43618	0.02557	0.16591	0.45158
0.96863	0.96578	0.95754	0.78836	0.90963	0.95696	0.85612	0.26566	0.44457	0.78393	0.96058	0.09911	0.27719	0.85164	0.96768	0.44067	0.97016	0.93593	0.95209	0.02902	0.60740	0.91563	0.96567	0.74005	0.54716	0.96538	0.63379	0.83933	0.16100	0.78034	0.74454	0.96868	0.96653	0.67461	0.03840	0.03082	0.92198	0.94169	0.79731	0.50408	0.03283	0.19743	0.52578
0.95809	0.95632	0.94599	0.77990	0.90046	0.94485	0.85013	0.26812	0.44359	0.77903	0.95167	0.10326	0.27771	0.84539	0.95796	0.43905	0.95946	0.92789	0.94371	0.03183	0.60496	0.90828	0.95583	0.73553	0.54538	0.95580	0.63022	0.83370	0.16301	0.77560	0.74060	0.95837	0.95703	0.67067	0.04194	0.03160	0.91417	0.93362	0.79215	0.50101	0.03696	0.20054	0.52355
0.96604	0.96280	0.95481	0.78632	0.90715	0.95371	0.85189	0.25948	0.43937	0.77910	0.95754	0.09296	0.27281	0.84788	0.96501	0.43661	0.96775	0.93286	0.94892	0.02518	0.60230	0.91218	0.96332	0.73575	0.54202	0.96278	0.62936	0.83504	0.15631	0.77565	0.73950	0.96636	0.96375	0.67024	0.03375	0.02960	0.91865	0.93869	0.79277	0.50070	0.02768	0.19134	0.52101
0.98330	0.98160	0.97052	0.79950	0.92384	0.97039	0.87100	0.27154	0.45235	0.79783	0.97620	0.10167	0.28128	0.86609	0.98304	0.44780	0.98506	0.95144	0.96791	0.02815	0.61850	0.93100	0.98094	0.75312	0.55716	0.98076	0.64443	0.85388	0.16344	0.79422	0.75797	0.98362	0.98189	0.68619	0.03844	0.02817	0.93718	0.95748	0.81128	0.51152	0.03324	0.20189	0.53502
0.98149	0.98020	0.96874	0.79751	0.92208	0.96867	0.87093	0.27413	0.45364	0.79818	0.97473	0.10446	0.28245	0.86569	0.98129	0.44843	0.98319	0.95027	0.96674	0.02934	0.61950	0.93023	0.97892	0.75332	0.55828	0.97891	0.64479	0.85387	0.16497	0.79463	0.75866	0.98143	0.98014	0.68659	0.04021	0.02758	0.93629	0.95632	0.81153	0.51145	0.03548	0.20449	0.53587
